POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
RP,Tanner Banks,Tanner,Banks,New York Stehms,6' 1',210 lbs,R,L,69,Philadelphia Phillies,PHI,2026,2026,2026Live,-,82060,Bronze,MLB 2026 Live  RP Tanner Banks  PHI,,0,N,0,24,29,22,4,30,21,29,24,22,4,30,21,29,24,22,4,30,21,43,6,Normal,Normal,Normal,74,78,96,86,74,82,87,101,97,82,72,75,95,83,72,82,71,-,80,72,-,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,20,81,1,1,1,13,33,37,14,11,24,25,53,-,34,-,-,-,-,-,-,53,-,34,-,-,-,-,-,-,16,19,6,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,7,0,1,0,2,4,0,8.0,29,28,3,2,0,0,7,0,0,1,0,5,0,0,0,0,0,0,0,1,4,0,1.28,106,8,10,0,0,0.6,0.2,0.5,3.83,1,7,0,1,1,0,0,0,0,1.12,0.0,1.018,0,0,8.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Tanner Banks,Tanner,Banks,Reno Rhinos,6' 1',210 lbs,R,L,69,Philadelphia Phillies,PHI,2026,2026,2026Live,-,82060,Bronze,MLB 2026 Live  RP Tanner Banks  PHI,,0,N,0,24,29,22,4,30,21,29,24,22,4,30,21,29,24,22,4,30,21,43,6,Normal,Normal,Normal,74,78,96,86,74,82,87,101,97,82,72,75,95,83,72,82,71,-,80,72,-,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,20,81,1,1,1,13,33,37,14,11,24,25,53,-,34,-,-,-,-,-,-,53,-,34,-,-,-,-,-,-,16,19,6,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,1,0,2,1,1,3.0,14,14,3,2,0,0,7,2,2,0,0,4,0,0,0,0,0,0,0,0,4,1,1.60,54,4,1,0,0,-0.0,0.2,-0.1,2.44,1,4,0,2,1,1,0,0,0,6.00,0.0,1.018,0,0,3.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Tristan Beck,Tristan,Beck,Atlanta Braves,6' 4',165 lbs,R,R,67,San Francisco Giants,SFG,2026,2026,2026Live,-,81725,Bronze,MLB 2026 Live  RP Tristan Beck  SF,,0,N,0,36,41,21,4,12,33,41,36,21,4,12,33,41,36,21,4,12,33,29,22,Normal,Pull,Pull,66,82,87,84,81,67,81,88,81,82,65,82,86,87,80,79,76,70,78,-,-,-,-,-,-,-,-,4,FB,93-95,3/4,Normal,43,61,1,1,1,28,56,63,44,34,21,13,90,-,70,26,37,-,20,-,-,90,-,70,26,37,-,20,-,-,16,13,7,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.1,10,9,0,2,0,0,4,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0.63,47,1,4,0,0,-0.0,0.0,0.0,3.70,1,1,0,1,1,0,0,0,0,3.86,0.0,1.018,0,0,2.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Anthony Bender,Anthony,Bender,Napa Cabernets,6' 4',205 lbs,R,R,66,Miami Marlins,FLA,2026,2026,2026Live,-,82123,Bronze,MLB 2026 Live  RP Anthony Bender  MIA,,0,N,0,23,22,18,9,31,25,22,23,18,9,31,25,22,23,18,9,31,25,15,12,Normal,Normal,Normal,79,84,74,88,82,71,77,71,81,76,85,91,78,94,90,-,76,-,92,86,-,-,-,-,-,-,-,3,EX GB,97-99,OTT,GB'er,14,58,3,3,1,19,22,46,9,12,16,30,51,-,39,-,-,-,-,-,-,51,-,39,-,-,-,-,-,-,16,8,11,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,4.0,13,13,1,0,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,2,1,0.40,46,4,5,0,0,0.0,0.1,0.1,2.56,1,2,0,2,1,1,0,0,0,4.50,0.0,1.018,0,0,4.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Anthony Bender,Anthony,Bender,New York Stehms,6' 4',205 lbs,R,R,66,Miami Marlins,FLA,2026,2026,2026Live,-,82123,Bronze,MLB 2026 Live  RP Anthony Bender  MIA,,0,N,0,23,22,18,9,31,25,22,23,18,9,31,25,22,23,18,9,31,25,15,12,Normal,Normal,Normal,79,84,74,88,82,71,77,71,81,76,85,91,78,94,90,-,76,-,92,86,-,-,-,-,-,-,-,3,EX GB,97-99,OTT,GB'er,14,58,3,3,1,19,22,46,9,12,16,30,51,-,39,-,-,-,-,-,-,51,-,39,-,-,-,-,-,-,16,8,11,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,1,0,0,2,0,5.0,19,17,2,0,1,0,5,1,1,1,0,4,1,0,0,0,0,0,1,0,1,0,0.78,81,6,4,0,0,0.2,0.1,0.2,3.58,1,4,0,1,0,1,0,0,0,1.80,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jake Bird,Jake,Bird,Waterloo Vampires,6' 3',200 lbs,R,R,69,New York Yankees,NYA,2026,2026,2026Live,-,82579,Bronze,MLB 2026 Live  RP Jake Bird  NYY,,0,N,0,19,22,17,6,19,17,24,21,19,6,20,18,22,19,17,6,19,17,39,11,Normal,Normal,Normal,92,83,70,74,88,89,81,70,72,86,95,85,71,75,91,-,-,97,104,101,-,94,-,-,-,-,-,4,NEU,95-97,3/4,Normal,19,45,2,2,2,44,22,56,3,17,13,18,79,-,66,-,19,-,-,-,-,79,-,66,-,19,-,-,-,-,21,13,28,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,1,1,0,2.0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0.92,25,2,1,0,0,0.1,0.1,0.1,0.28,1,2,0,1,0,1,0,0,0,4.50,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jake Bird,Jake,Bird,Reno Rhinos,6' 3',200 lbs,R,R,69,New York Yankees,NYA,2026,2026,2026Live,-,82579,Bronze,MLB 2026 Live  RP Jake Bird  NYY,,0,N,0,19,22,17,6,19,17,24,21,19,6,20,18,22,19,17,6,19,17,39,11,Normal,Normal,Normal,92,83,70,74,88,89,81,70,72,86,95,85,71,75,91,-,-,97,104,101,-,94,-,-,-,-,-,4,NEU,95-97,3/4,Normal,19,45,2,2,2,44,22,56,3,17,13,18,79,-,66,-,19,-,-,-,-,79,-,66,-,19,-,-,-,-,21,13,28,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,3,3,1,3.1,15,14,3,0,1,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,4,1,2.00,80,2,7,1,0,0.2,0.0,0.1,5.58,1,4,0,0,0,0,0,0,0,0.00,-0.2,.000,1,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Ryan Brasier,Ryan,Brasier,Waterloo Vampires,6' 0',225 lbs,R,R,68,Texas Rangers,TEX,2026,2026,2026Live,-,82217,Bronze,MLB 2026 Live  RP Ryan Brasier  TEX,,0,N,0,36,48,20,5,20,25,50,37,22,5,22,25,48,36,20,5,20,25,50,17,Normal,Spray,Spray,71,84,87,89,82,65,79,85,84,77,75,90,90,94,89,78,-,-,79,74,-,72,-,-,-,-,-,4,FB,96-98,3/4,Normal,15,53,3,3,4,15,37,73,10,34,18,4,68,-,38,-,14,-,16,-,-,68,-,38,-,14,-,16,-,-,16,15,17,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,3.2,17,15,3,0,0,1,7,3,3,0,0,2,2,0,0,0,0,0,0,2,0,0,0.22,62,1,8,0,0,-0.0,-0.2,-0.1,3.40,1,3,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Ryan Brasier,Ryan,Brasier,New York Stehms,6' 0',225 lbs,R,R,68,Texas Rangers,TEX,2026,2026,2026Live,-,82217,Bronze,MLB 2026 Live  RP Ryan Brasier  TEX,,0,N,0,36,48,20,5,20,25,50,37,22,5,22,25,48,36,20,5,20,25,50,17,Normal,Spray,Spray,71,84,87,89,82,65,79,85,84,77,75,90,90,94,89,78,-,-,79,74,-,72,-,-,-,-,-,4,FB,96-98,3/4,Normal,15,53,3,3,4,15,37,73,10,34,18,4,68,-,38,-,14,-,16,-,-,68,-,38,-,14,-,16,-,-,16,15,17,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,1,1,1,5.0,23,23,7,1,0,0,9,3,3,0,0,3,0,0,0,0,0,0,0,1,2,0,0.94,88,6,6,0,0,0.0,0.1,-0.1,4.06,1,4,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Huascar Brazoban,Huascar,Brazoban,Tacoma Hilltoppers,6' 3',195 lbs,R,R,68,New York Mets,NYM,2026,2026,2026Live,-,82088,Bronze,MLB 2026 Live  RP Huascar Brazoban  NYM,,0,N,0,32,41,23,4,28,21,41,32,23,4,28,21,41,32,23,4,28,21,30,4,Normal,Normal,Normal,79,86,71,81,89,77,83,71,76,87,81,89,72,85,92,78,78,-,79,84,-,78,-,-,-,-,-,5,NEU,97-99,3/4,Normal,20,60,3,3,3,18,21,57,17,9,18,35,52,-,37,-,6,-,-,-,-,52,-,37,-,6,-,-,-,-,18,19,14,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,1.2,7,7,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1.47,31,1,1,0,0,0.1,0.1,0.1,0.27,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Bryant,Clay,Bryant,Atlanta Braves,6' 2',195 lbs,R,R,66,Chicago Cubs,CHC,1936,1921-1945,RS,-,84265,Bronze,Rookie Sensation  RP Clay Bryant  CHC  1936,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,30,55,Normal,Pull,Pull,103,84,61,61,96,98,80,60,58,92,108,88,63,64,101,77,113,-,-,119,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,24,33,-,-,-,24,20,22,23,10,5,9,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2.0,8,6,0,1,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,2,1,0,0.44,30,2,1,0,1,0.0,0.0,0.1,5.26,1,2,0,0,0,0,0,0,0,0.00,0.3,.000,1,1,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Bryant,Clay,Bryant,Franklin Lakes Nail Biters,6' 2',195 lbs,R,R,66,Chicago Cubs,CHC,1936,1921-1945,RS,-,84265,Bronze,Rookie Sensation  RP Clay Bryant  CHC  1936,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,30,55,Normal,Pull,Pull,103,84,61,61,96,98,80,60,58,92,108,88,63,64,101,77,113,-,-,119,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,24,33,-,-,-,24,20,22,23,10,5,9,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.0,8,8,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.55,35,1,3,0,0,0.0,0.1,0.1,1.79,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Carroll,Clay,Carroll,Crystal Beach Sunsets,6' 1',200 lbs,R,R,65,Cincinnati Reds,CIN,1975,1961-1979,Snap,-,83157,Bronze,Snapshot  RP Clay Carroll  CIN  1975,,0,N,0,4,1,3,1,2,1,1,4,3,1,4,1,1,5,3,1,2,2,31,16,Normal,Normal,Normal,51,101,81,75,115,43,107,88,65,129,58,101,76,83,110,45,-,64,70,-,-,-,-,-,-,-,-,3,EX GB,90-92,SIDE,GB'er,24,106,-,-,-,35,41,38,38,7,6,8,83,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,1,0,0,1,1,3.1,19,17,4,3,0,1,14,4,4,1,0,2,0,0,1,1,0,0,0,0,0,0,1.11,56,3,5,0,0,-0.1,-0.1,-0.2,5.08,1,3,0,2,0,2,0,0,0,5.40,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Vinnie Chulk,Vinnie,Chulk,Franklin Lakes Nail Biters,6' 2',200 lbs,R,R,66,San Francisco Giants,SFG,2007,2005-2014,Snap,-,83171,Bronze,Snapshot  RP Vinnie Chulk  SF  2007,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,21,20,Normal,Normal,Normal,67,89,87,68,100,59,89,75,67,100,74,89,96,69,100,57,87,84,46,83,-,-,-,-,-,-,-,5,EX FB,88-90,OTT,Normal,16,115,-,-,-,33,20,25,23,4,10,6,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,6,5,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.0,9,9,3,0,0,0,3,1,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0.28,45,4,0,0,0,-0.0,0.1,-0.0,4.24,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Atlanta Braves,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,2.0,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.91,26,2,4,0,0,0.1,-0.0,0.1,7.98,1,1,0,1,1,0,0,0,0,4.50,0.0,1.018,0,0,2.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Napa Cabernets,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,3.2,13,11,1,1,0,0,3,1,1,1,0,2,0,0,1,0,0,0,1,2,2,0,0.89,57,5,3,0,0,0.0,0.1,0.1,4.64,1,3,0,1,0,1,0,0,0,2.45,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Arlington Parking Lots,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,4.2,17,15,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0.28,76,4,9,0,0,0.0,0.0,0.3,6.49,1,5,0,1,0,1,0,0,0,1.93,0.0,.000,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Belmar Brew Crew,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,2,0,2,4.1,24,22,5,4,0,0,13,5,5,2,0,5,0,0,0,0,0,0,0,0,1,0,0.93,110,2,6,1,0,-0.4,0.1,-0.3,3.74,1,4,0,0,0,0,0,0,0,0.00,-0.3,.000,1,0,4.1,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Edinburgh Diamond Devils,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,2,0,0,0,0,0,1.2,7,7,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0.77,27,3,0,0,0,-0.0,0.1,0.1,3.58,1,3,2,1,0,1,0,0,0,5.40,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Cape Cod Sharks - HotL,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.50,26,1,1,0,0,0.0,0.0,0.1,2.38,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Undermine Gobblins,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.80,13,1,1,0,0,0.1,0.0,0.1,6.14,1,1,0,1,1,0,0,0,0,13.50,0.0,1.018,0,0,0.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Reno Rhinos,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,2,0,1,3.2,18,17,5,1,0,0,7,2,2,1,0,3,0,0,0,1,0,0,0,0,3,2,1.02,79,6,2,0,0,-0.2,0.1,-0.0,4.39,1,4,0,1,0,1,0,0,0,2.45,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Mark Clark,Mark,Clark,Belmar Brew Crew,6' 5',225 lbs,R,R,68,New York Mets,NYM,1996,1993-2004,Leg,-,84037,Bronze,All-Time Legend  SP Mark Clark  NYM  Peak,,0,N,0,13,1,77,30,42,23,1,14,61,18,54,26,1,12,82,33,38,22,48,18,Line Drive,Normal,Normal,63,70,110,62,75,60,66,94,62,68,65,72,127,62,78,65,86,-,49,-,-,-,78,-,-,-,-,4,NEU,89-91,OTT,Normal,68,112,-,-,-,26,29,25,19,10,3,4,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,16,5,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,1,0,0,1,0,7.1,27,26,5,0,0,0,5,1,1,1,0,4,0,0,0,1,0,0,1,0,5,1,0.37,112,9,8,0,0,0.1,0.2,0.3,4.21,1,3,0,1,0,1,0,0,0,1.23,0.0,.000,0,0,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
