POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
RP,Clay Bryant,Clay,Bryant,Young Cash Register aka Lil Broomstick,6' 2',195 lbs,R,R,66,Chicago Cubs,CHC,1936,1921-1945,RS,-,84265,Bronze,Rookie Sensation  RP Clay Bryant  CHC  1936,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,30,55,Normal,Pull,Pull,103,84,61,61,96,98,80,60,58,92,108,88,63,64,101,77,113,-,-,119,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,24,33,-,-,-,24,20,22,23,10,5,9,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2.1,9,9,1,1,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0.73,46,2,2,0,0,0.1,0.1,0.1,1.33,1,2,0,1,1,0,0,0,0,3.86,0.0,1.018,0,0,2.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Bryant,Clay,Bryant,Cape Cod Sharks - HotL,6' 2',195 lbs,R,R,66,Chicago Cubs,CHC,1936,1921-1945,RS,-,84265,Bronze,Rookie Sensation  RP Clay Bryant  CHC  1936,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,30,55,Normal,Pull,Pull,103,84,61,61,96,98,80,60,58,92,108,88,63,64,101,77,113,-,-,119,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,24,33,-,-,-,24,20,22,23,10,5,9,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,1,0,1,0,3.1,17,15,3,1,0,0,5,3,1,1,0,5,1,0,0,0,0,0,0,2,3,1,1.95,70,3,2,0,0,0.4,0.1,-0.2,2.55,1,3,0,1,1,0,0,0,0,2.70,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Bryant,Clay,Bryant,KerryVille Kerrys,6' 2',195 lbs,R,R,66,Chicago Cubs,CHC,1936,1921-1945,RS,-,84265,Bronze,Rookie Sensation  RP Clay Bryant  CHC  1936,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,30,55,Normal,Pull,Pull,103,84,61,61,96,98,80,60,58,92,108,88,63,64,101,77,113,-,-,119,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,24,33,-,-,-,24,20,22,23,10,5,9,51,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,13,4,6,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,1,0,1,1,1.1,10,8,2,1,0,0,4,4,3,2,0,1,0,0,0,0,0,0,0,1,2,2,2.35,45,1,2,0,0,-0.5,-0.1,-0.6,6.93,1,2,0,1,1,0,0,0,0,6.75,0.0,1.018,0,0,1.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jose Butto,Jose,Butto,Duncan Vultures,6' 1',205 lbs,R,R,67,San Francisco Giants,SFG,2026,2026,2026Live,-,81726,Bronze,MLB 2026 Live  RP Jose Butto  SF,,0,N,0,18,18,14,2,18,18,18,18,14,2,18,18,18,18,14,2,18,18,26,5,Normal,Normal,Normal,76,90,72,84,93,76,87,73,79,92,76,92,72,89,94,88,79,-,81,-,-,-,-,-,-,-,-,3,FB,95-97,3/4,Normal,17,29,-,-,-,24,30,44,13,30,39,43,65,-,43,-,9,-,27,-,19,65,-,43,-,9,-,27,-,19,12,17,9,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,7,0,1,0,2,4,0,7.2,28,27,3,1,0,0,5,0,0,1,0,11,0,0,0,0,0,0,0,2,5,0,1.80,124,5,7,0,0,1.0,0.5,0.6,0.89,1,7,0,1,0,1,0,0,0,1.17,0.0,.000,0,0,7.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Yennier Cano,Yennier,Cano,Iberian Chargers,6' 4',245 lbs,R,R,67,Baltimore Orioles,BAL,2026,2026,2026Live,-,82647,Bronze,MLB 2026 Live  RP Yennier Cano  BAL,,0,N,0,27,29,16,7,31,27,29,27,16,7,31,27,29,27,16,7,31,27,60,1,Normal,Normal,Normal,73,82,82,72,88,67,75,80,65,81,78,88,85,77,94,75,-,-,74,77,71,-,-,-,-,-,-,4,EX GB,97-99,3/4,GB'er,14,39,1,1,1,16,17,56,14,15,20,29,45,-,33,-,-,-,4,-,-,45,-,33,-,-,-,4,-,-,14,6,19,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.70,15,1,1,0,0,0.2,0.1,0.1,1.33,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Vinnie Chulk,Vinnie,Chulk,KerryVille Kerrys,6' 2',200 lbs,R,R,66,San Francisco Giants,SFG,2007,2005-2014,Snap,-,83171,Bronze,Snapshot  RP Vinnie Chulk  SF  2007,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,2,2,5,3,1,3,1,21,20,Normal,Normal,Normal,67,89,87,68,100,59,89,75,67,100,74,89,96,69,100,57,87,84,46,83,-,-,-,-,-,-,-,5,EX FB,88-90,OTT,Normal,16,115,-,-,-,33,20,25,23,4,10,6,62,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,6,5,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1.0,7,5,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.80,31,2,1,0,0,-0.2,-0.1,-0.1,9.07,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Atlanta Braves,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.0,5,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.28,34,2,1,0,0,0.1,-0.1,0.1,10.20,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Young Cash Register aka Lil Broomstick,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,2.1,10,8,2,0,0,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0.51,58,1,3,0,0,0.1,-0.0,-0.1,5.25,1,2,0,1,1,0,0,0,0,3.86,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Willard Wackonauts,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,0,1,0,6.1,27,23,6,1,0,0,8,3,3,3,0,3,0,0,1,0,0,0,0,1,5,1,0.82,123,8,6,0,0,0.1,0.0,-0.0,5.56,1,4,0,2,1,1,0,0,0,2.84,0.0,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Lexington Minutemen,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.20,1,1,0,0,0,0.0,0.0,0.0,10.95,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Lawrence Wildboyz,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0.2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4.25,7,0,0,0,0,0.2,0.1,0.1,-3.19,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Hartford Hops,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,1,0,0,1,1,3.1,14,12,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,3,2,2.04,47,4,5,0,0,0.2,-0.0,0.3,6.70,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Cape Cod Sharks - HotL,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,1,1,6.0,22,19,2,0,0,1,6,2,2,2,0,6,0,0,1,0,0,0,0,1,3,3,0.97,89,7,4,0,0,0.2,-0.0,0.1,3.30,1,3,0,5,2,3,0,0,0,7.50,0.1,1.018,0,0,6.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Hamilton Hillbillies,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,6,0,0,0,1,1,2,5.2,31,24,7,0,1,0,10,3,2,6,0,5,0,0,1,1,0,0,0,1,5,3,1.30,141,3,9,0,0,-0.3,-0.1,-0.1,5.81,1,4,0,2,2,0,0,0,0,3.18,0.1,1.018,0,0,5.2,0,0,0.00,1,1,1,1,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,KerryVille Kerrys,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,4.0,16,16,3,1,0,1,9,3,3,0,0,5,0,0,0,0,0,0,0,0,2,0,0.59,61,1,5,0,1,0.1,-0.0,-0.1,0.84,1,2,0,0,0,0,0,0,0,0.00,0.3,.000,1,1,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Joe Dobson,Joe,Dobson,Hudson Railers,6' 2',195 lbs,R,R,65,Boston Red Sox,BOS,1946,1946-1960,Snap,-,83124,Bronze,Snapshot  SP Joe Dobson  BOS  1946,,0,N,0,14,18,30,4,43,10,10,9,40,2,49,6,21,17,25,5,42,12,79,58,Normal,Pull,Pull,83,72,64,90,64,88,64,60,57,68,79,80,68,116,62,78,109,74,-,-,-,-,-,-,-,-,-,3,NEU,89-91,3/4,Normal,63,58,-,-,-,25,46,30,21,10,6,1,77,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,5,4,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2.2,12,12,3,1,0,0,5,1,1,0,0,5,0,0,0,0,0,0,0,1,3,1,0.45,56,1,2,0,0,0.0,0.1,0.0,0.15,1,2,0,1,0,1,0,0,0,3.38,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Carlos Estevez,Carlos,Estevez,KerryVille Kerrys,6' 6',275 lbs,R,R,67,Kansas City Royals,KCR,2026,2026,2026Live,-,82386,Bronze,MLB 2026 Live  CL Carlos Estevez  KC,,0,N,0,34,38,14,5,39,33,38,34,14,5,39,33,38,34,14,5,39,33,71,11,Normal,Normal,Normal,71,87,78,94,84,68,82,77,88,79,74,91,80,99,88,84,76,-,75,-,-,-,-,-,-,-,-,3,FB,97-99,3/4,Normal,14,48,3,3,1,22,17,60,21,14,16,34,54,-,44,-,6,-,-,-,-,54,-,44,-,6,-,-,-,-,12,10,9,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,5.0,16,15,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,2,0,1.18,56,5,7,0,0,0.3,0.1,0.3,3.88,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Mason Fluharty,Mason,Fluharty,Carleton Place Moon Mammoths,6' 2',215 lbs,R,L,67,Toronto Blue Jays,TOR,2026,2026,2026Live,-,82493,Bronze,MLB 2026 Live  RP Mason Fluharty  TOR,,0,N,0,19,18,18,1,18,19,19,20,18,1,18,20,18,19,18,1,18,19,54,4,Normal,Normal,Normal,91,76,73,86,71,95,82,75,98,74,89,74,73,83,70,-,-,-,95,-,-,100,-,-,-,-,-,2,EX FB,90-92,OTT,Normal,18,69,1,1,1,18,21,54,16,14,24,21,51,-,34,-,-,-,-,-,-,51,-,34,-,-,-,-,-,-,25,20,19,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,2,3,0,5.0,19,18,2,0,0,1,6,1,1,1,0,9,0,0,0,0,0,0,0,2,4,0,2.01,75,2,4,0,0,0.4,0.1,0.2,0.06,1,4,0,1,1,0,0,0,0,1.80,0.1,1.018,0,0,5.0,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
RP,Mason Fluharty,Mason,Fluharty,Iberian Chargers,6' 2',215 lbs,R,L,67,Toronto Blue Jays,TOR,2026,2026,2026Live,-,82493,Bronze,MLB 2026 Live  RP Mason Fluharty  TOR,,0,N,0,19,18,18,1,18,19,19,20,18,1,18,20,18,19,18,1,18,19,54,4,Normal,Normal,Normal,91,76,73,86,71,95,82,75,98,74,89,74,73,83,70,-,-,-,95,-,-,100,-,-,-,-,-,2,EX FB,90-92,OTT,Normal,18,69,1,1,1,18,21,54,16,14,24,21,51,-,34,-,-,-,-,-,-,51,-,34,-,-,-,-,-,-,25,20,19,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,3,2,0,3.0,10,10,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1.61,39,4,2,0,0,0.3,0.1,0.2,2.24,1,4,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Al Grabowski,Al,Grabowski,Sandpoint Sasquatch,6' 0',175 lbs,L,L,69,St. Louis Cardinals,STL,1929,1921-1945,RS,-,84277,Bronze,Rookie Sensation  SP Al Grabowski  STL  1929,,0,N,0,5,2,6,1,3,2,2,5,6,1,3,2,2,5,7,1,3,2,29,54,Normal,Normal,Normal,75,70,81,62,74,71,78,84,63,86,76,66,81,62,69,-,104,71,-,81,-,-,-,-,-,-,-,3,FB,90-92,3/4,Normal,91,82,-,-,-,27,20,23,23,3,4,9,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,15,5,6,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,5.0,21,20,2,1,0,3,16,5,5,1,0,3,0,0,0,0,0,0,1,2,4,1,0.32,104,3,8,0,0,-0.1,-0.4,-0.3,4.20,1,3,0,2,1,1,0,0,0,3.60,0.1,1.018,0,0,5.0,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
RP,Burleigh Grimes,Burleigh,Grimes,Sandpoint Sasquatch,5' 10',175 lbs,R,R,69,New York Giants,SFG,1927,1921-1945,Snap,-,83159,Bronze,Snapshot  SP Burleigh Grimes  NY1  1927,,0,N,0,21,18,60,3,43,24,14,18,72,2,55,21,20,23,51,4,39,26,49,21,Normal,Normal,Normal,86,71,68,78,68,75,62,76,64,62,95,79,63,89,74,80,-,125,-,-,-,-,-,-,75,-,-,3,NEU,89-91,3/4,Normal,77,49,-,-,-,30,19,27,32,9,7,5,59,-,-,-,-,-,-,-,-,59,-,-,-,-,-,-,-,-,39,45,49,31,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,4.1,18,18,4,1,0,0,6,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0.23,78,7,3,0,0,-0.0,0.1,0.1,3.82,1,1,0,3,1,2,0,0,0,6.23,0.0,1.018,0,0,4.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,DL Hall,DL,Hall,Iberian Chargers,6' 2',210 lbs,L,L,66,Milwaukee Brewers,MIL,2026,2026,2026Live,-,81939,Bronze,MLB 2026 Live  RP DL Hall  MIL,,0,N,0,20,26,20,13,13,14,26,20,19,13,13,14,26,20,21,14,14,15,54,39,Normal,Normal,Normal,83,81,66,81,81,84,81,67,81,82,83,80,66,80,81,99,91,97,94,-,-,-,-,-,-,-,-,4,NEU,94-96,OTT,Normal,40,67,1,1,2,27,44,65,27,10,24,26,83,-,59,-,-,-,-,-,-,83,-,59,-,-,-,-,-,-,17,14,13,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,1.2,10,7,1,1,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,1,2,2,1.50,55,0,4,0,0,-0.2,-0.1,0.1,7.85,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jack Harshman,Jack,Harshman,Hartford Hops,6' 2',185 lbs,L,L,69,Chicago White Sox,CHW,1954,1946-1960,Snap,-,83192,Bronze,Snapshot  SP Jack Harshman  CWS  1954,,0,N,0,22,19,38,117,118,26,11,16,10,14,106,21,22,25,44,150,123,28,56,56,Flyball,Spray,Spray,99,95,50,68,109,112,93,73,40,120,96,94,37,78,102,77,140,69,89,-,-,-,-,-,-,-,-,4,EX FB,89-91,OTT,Normal,70,68,-,-,-,34,27,28,23,5,10,4,71,-,54,-,-,-,-,-,-,71,-,54,-,-,-,-,-,-,5,5,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,2.2,10,8,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,1.04,56,4,2,0,0,0.2,-0.0,0.2,4.39,1,1,0,1,0,1,0,0,0,3.38,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
