POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
RP,Tom Bruno,Tom,Bruno,The Black Freighter TBD,6' 5',210 lbs,R,R,58,St. Louis Cardinals,STL,1979,1961-1979,Snap,-,83086,Iron,Snapshot  RP Tom Bruno  STL  1979,,0,N,0,5,2,3,1,3,1,2,5,3,1,3,1,2,5,3,1,3,1,25,1,Normal,Normal,Normal,82,100,40,69,116,62,111,21,67,133,96,96,52,71,109,-,-,84,-,113,-,-,-,-,-,-,-,2,EX FB,90-92,OTT,Normal,21,42,-,-,-,27,20,23,23,2,8,1,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,6,3,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1.0,6,4,1,0,0,0,1,2,2,2,1,0,0,0,0,2,0,0,0,0,0,0,1.28,28,3,0,0,0,-0.2,-0.0,-0.2,9.83,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jose Butto,Jose,Butto,San Jose Mules,6' 1',205 lbs,R,R,67,San Francisco Giants,SFG,2026,2026,2026Live,-,81726,Bronze,MLB 2026 Live  RP Jose Butto  SF,,0,N,0,18,18,14,2,18,18,18,18,14,2,18,18,18,18,14,2,18,18,26,5,Normal,Normal,Normal,76,90,72,84,93,76,87,73,79,92,76,92,72,89,94,88,79,-,81,-,-,-,-,-,-,-,-,3,FB,95-97,3/4,Normal,17,29,-,-,-,24,30,44,13,30,39,43,65,-,43,-,9,-,27,-,19,65,-,43,-,9,-,27,-,19,12,17,9,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.97,13,0,2,0,0,0.1,0.1,0.1,-2.64,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Cris Carpenter,Cris,Carpenter,San Jose Mules,6' 1',195 lbs,R,R,64,Florida Marlins,FLA,1993,1993-2004,Snap,-,83133,Bronze,Snapshot  RP Cris Carpenter  FLO  1993,,0,N,0,4,1,2,1,3,1,1,4,3,1,3,1,1,4,2,1,3,1,22,22,Normal,Normal,Normal,80,78,69,78,79,65,68,64,72,67,90,89,74,83,92,65,-,-,79,-,-,-,101,-,-,-,-,3,FB,88-90,3/4,Normal,20,115,-,-,-,32,20,25,23,2,7,1,61,-,-,-,-,-,-,-,-,61,-,-,-,-,-,-,-,-,7,4,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.2,4,2,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,2.35,18,0,1,0,0,-0.4,-0.0,-0.1,1.79,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,0.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Carroll,Clay,Carroll,Ravenna Roadrunners,6' 1',200 lbs,R,R,65,Cincinnati Reds,CIN,1975,1961-1979,Snap,-,83157,Bronze,Snapshot  RP Clay Carroll  CIN  1975,,0,N,0,4,1,3,1,2,1,1,4,3,1,4,1,1,5,3,1,2,2,31,16,Normal,Normal,Normal,51,101,81,75,115,43,107,88,65,129,58,101,76,83,110,45,-,64,70,-,-,-,-,-,-,-,-,3,EX GB,90-92,SIDE,GB'er,24,106,-,-,-,35,41,38,38,7,6,8,83,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.0,9,9,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.86,32,3,3,0,0,0.0,0.0,0.0,6.14,1,1,0,1,0,1,0,0,0,4.50,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Clay Carroll,Clay,Carroll,Detroit Sushi Cats,6' 1',200 lbs,R,R,65,Cincinnati Reds,CIN,1975,1961-1979,Snap,-,83157,Bronze,Snapshot  RP Clay Carroll  CIN  1975,,0,N,0,4,1,3,1,2,1,1,4,3,1,4,1,1,5,3,1,2,2,31,16,Normal,Normal,Normal,51,101,81,75,115,43,107,88,65,129,58,101,76,83,110,45,-,64,70,-,-,-,-,-,-,-,-,3,EX GB,90-92,SIDE,GB'er,24,106,-,-,-,35,41,38,38,7,6,8,83,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,6,5,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,5,0,1,2,0,0,4,3.1,21,20,5,5,0,0,15,5,5,1,0,2,0,0,0,0,0,0,0,4,3,3,2.93,102,3,5,0,0,-1.7,0.1,-0.7,5.19,1,4,0,1,1,0,0,0,0,2.70,0.1,1.021,0,0,3.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0.1,0.0
RP,Adam Cimber,Adam,Cimber,The Black Freighter TBD,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,2.0,9,8,1,0,0,1,5,2,2,1,0,1,0,0,0,0,0,0,0,1,1,0,2.50,32,2,3,0,0,-0.2,-0.2,-0.2,5.69,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Ravenna Roadrunners,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,3.0,18,14,6,1,0,1,12,6,6,3,0,1,0,0,1,0,0,0,0,0,2,0,1.48,72,3,3,0,0,-0.5,-0.3,-0.5,7.13,1,2,0,1,0,1,0,0,0,3.00,0.0,.000,0,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Smokey Bear,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1.2,9,9,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0.78,39,3,1,0,0,-0.1,0.0,0.1,4.52,1,1,0,1,0,1,0,0,0,5.40,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Hartford Hops,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,1,0,3.0,10,10,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,1.56,36,4,3,0,0,0.0,0.1,0.2,4.51,1,3,0,0,0,0,0,0,0,0.00,-0.2,.000,0,0,3.0,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Scrubs 'n Duds,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,1,2,0,3.2,13,12,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,1.02,71,6,3,0,0,0.2,0.1,0.2,4.79,1,2,0,1,1,0,0,0,0,2.45,0.1,1.021,0,0,3.2,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,The Spacehog,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,0,1,1.1,9,8,2,2,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.49,22,3,1,0,0,-0.1,-0.0,-0.1,7.20,1,3,0,2,1,1,0,0,0,13.50,0.1,1.021,0,0,1.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
RP,Adam Cimber,Adam,Cimber,Santa Barbara Golden Gophers -BFF,6' 3',195 lbs,R,R,69,San Diego Padres,SDP,2018,2015+,RS,-,84271,Bronze,Rookie Sensation  RP Adam Cimber  SD  2018,,0,N,0,4,1,3,1,3,1,1,4,3,1,3,1,1,4,3,1,3,1,27,34,Normal,Normal,Normal,76,119,93,76,141,92,112,25,59,139,61,127,144,89,146,66,-,-,56,106,-,-,-,-,-,-,-,3,EX GB,90-92,SUB,GB'er,17,115,-,-,-,35,20,26,23,10,8,4,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,7,4,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,7,0,1,0,2,2,2,4.0,23,22,8,2,0,0,12,5,5,1,0,4,0,0,0,0,0,0,0,1,3,0,1.64,98,2,6,0,0,0.1,0.1,-0.4,3.77,1,7,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Larry Corcoran,Larry,Corcoran,Haverhill Hillies,5' 3',130 lbs,S,R,68,Chicago White Stockings,CHC,1880,2026,RS,-,84269,Bronze,Rookie Sensation  SP Larry Corcoran  CHC  1880,,0,N,0,67,53,69,13,72,80,55,69,71,14,75,83,53,67,69,13,72,80,8,18,Normal,Normal,Normal,99,78,47,85,75,102,80,48,89,76,98,77,47,82,75,76,127,101,-,-,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,98,60,-,-,-,29,27,38,31,77,58,63,69,-,-,-,-,-,-,66,79,69,-,-,-,-,-,-,66,79,57,93,85,67,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,2.0,9,7,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,2,1,1.00,32,2,2,0,0,0.1,0.0,0.1,5.62,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Tim Crews,Tim,Crews,Waltham River Otters,6' 0',190 lbs,R,R,66,Los Angeles Dodgers,LAD,1991,1980-1992,Snap,-,83187,Bronze,Snapshot  RP Tim Crews  LAD  1991,,0,N,0,4,1,3,1,4,1,1,4,3,1,4,1,1,4,3,1,4,1,28,6,Normal,Normal,Normal,96,69,90,55,77,49,76,91,48,90,141,63,90,61,65,-,-,-,119,-,61,-,-,-,-,-,-,2,NEU,90-92,3/4,Normal,20,50,-,-,-,21,20,21,23,7,9,10,47,-,-,-,-,-,-,-,-,47,-,-,-,-,-,-,-,-,18,5,6,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,1,1,0,3.1,11,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0.82,62,5,5,0,0,0.2,-0.0,0.2,7.18,1,2,0,2,0,2,0,0,0,5.40,0.1,.000,0,0,3.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
RP,Alexis Diaz,Alexis,Diaz,Santa Barbara Golden Gophers -BFF,6' 2',225 lbs,R,R,61,Texas Rangers,TEX,2026,2026,2026Live,-,82213,Bronze,MLB 2026 Live  RP Alexis Diaz  TEX,,0,N,0,20,25,30,27,10,16,25,20,30,27,10,16,25,20,30,27,10,16,77,1,Normal,Pull,Pull,84,92,57,108,85,82,85,57,96,80,85,99,58,119,90,95,-,-,96,-,-,-,-,-,-,-,-,2,EX FB,94-96,3/4,Normal,15,52,1,1,1,30,9,75,24,16,17,38,59,-,41,-,-,-,6,-,-,59,-,41,-,-,-,6,-,-,10,1,11,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,1,1,0,4.1,18,17,3,0,0,1,7,2,2,1,0,5,0,0,0,0,0,0,0,0,1,0,0.45,92,4,4,0,0,0.1,-0.0,0.0,2.65,1,3,0,1,0,1,0,0,0,2.08,0.0,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Hunter Dobbins,Hunter,Dobbins,San Jose Mules,6' 2',185 lbs,R,R,64,St. Louis Cardinals,STL,2026,2026,2026Live,-,81880,Bronze,MLB 2026 Live  SP Hunter Dobbins  STL,,0,N,0,13,11,17,2,13,14,12,14,18,2,14,15,11,13,17,2,13,14,50,10,Normal,Normal,Normal,60,77,84,79,77,59,77,84,80,76,61,78,85,78,79,73,-,65,65,-,65,-,-,-,-,-,-,4,NEU,96-98,3/4,Normal,62,33,1,1,2,33,21,57,18,7,22,24,70,-,50,-,17,-,-,-,-,70,-,50,-,17,-,-,-,-,12,5,6,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,4.1,18,17,3,1,0,0,5,2,2,0,0,1,1,0,0,0,0,0,0,0,2,0,1.46,70,6,6,0,0,-0.1,0.0,0.0,5.22,1,2,0,1,0,1,0,0,0,2.08,0.0,.000,0,0,4.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Seranthony Dominguez,Seranthony,Dominguez,Leclerc Monarchs,6' 1',185 lbs,R,R,66,Chicago White Sox,CHW,2026,2026,2026Live,-,82483,Bronze,MLB 2026 Live  RP Seranthony Dominguez  CWS,,0,N,0,36,38,34,5,20,37,38,36,34,5,20,37,38,36,34,5,20,37,29,17,Normal,Normal,Normal,96,79,65,88,75,90,75,64,81,72,102,84,67,95,79,100,87,-,99,92,-,-,-,-,-,-,-,4,GB,97-99,3/4,GB'er,14,61,1,1,1,28,24,63,20,11,19,26,69,-,44,-,20,-,-,-,-,69,-,44,-,20,-,-,-,-,9,18,7,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,1,2,0,1,2,3.1,19,15,1,1,1,2,14,6,6,4,0,3,0,0,0,0,0,0,0,1,0,0,1.91,83,2,5,0,0,-0.9,-0.5,-0.6,6.11,1,3,0,1,1,0,0,0,0,2.70,0.0,1.021,0,0,3.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Seranthony Dominguez,Seranthony,Dominguez,Silver Spring Penguins,6' 1',185 lbs,R,R,66,Chicago White Sox,CHW,2026,2026,2026Live,-,82483,Bronze,MLB 2026 Live  RP Seranthony Dominguez  CWS,,0,N,0,36,38,34,5,20,37,38,36,34,5,20,37,38,36,34,5,20,37,29,17,Normal,Normal,Normal,96,79,65,88,75,90,75,64,81,72,102,84,67,95,79,100,87,-,99,92,-,-,-,-,-,-,-,4,GB,97-99,3/4,GB'er,14,61,1,1,1,28,24,63,20,11,19,26,69,-,44,-,20,-,-,-,-,69,-,44,-,20,-,-,-,-,9,18,7,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.0,8,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0.40,44,2,2,0,0,0.0,-0.0,0.1,5.24,1,1,0,1,1,0,0,0,0,4.50,0.1,1.021,0,0,2.0,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0.0,0.0
RP,Roy Face,Roy,Face,The Spacehog,5' 8',155 lbs,R,R,66,Pittsburgh Pirates,PIT,1958,1946-1960,HaH,-,82672,Bronze,Hardware Heroes  CL Roy Face  PIT  1958,,0,N,0,4,1,2,1,2,1,1,4,4,1,4,1,1,4,2,1,2,1,39,22,Normal,Spray,Spray,68,79,95,81,79,74,81,106,79,83,62,79,89,83,77,66,-,78,78,-,-,-,58,-,-,-,-,4,NEU,89-91,OTT,Normal,23,115,-,-,-,30,25,26,23,1,7,1,63,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,5,3,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,4.0,19,18,6,1,0,0,8,1,1,1,0,3,0,0,0,0,0,0,0,2,4,1,0.35,81,5,3,0,0,0.0,0.1,0.1,4.27,1,3,0,1,0,1,0,0,0,2.25,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Caleb Ferguson,Caleb,Ferguson,Silver Spring Penguins,6' 3',225 lbs,R,L,66,Cincinnati Reds,CIN,2026,2026,2026Live,-,81971,Bronze,MLB 2026 Live  RP Caleb Ferguson  CIN,,0,N,0,30,37,26,5,20,20,37,30,26,5,20,20,37,30,26,6,20,20,46,33,Normal,Spray,Spray,77,82,76,79,84,76,83,76,82,84,78,83,77,79,86,84,-,77,-,78,-,77,-,-,-,-,-,4,NEU,94-96,3/4,Normal,14,33,2,2,3,17,12,38,10,76,16,35,36,-,29,-,-,-,69,49,53,36,-,29,-,-,-,69,49,53,15,19,13,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1.1,7,5,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.27,33,1,1,0,0,0.0,-0.0,0.1,5.18,1,1,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Mason Fluharty,Mason,Fluharty,Candy's Bucks TTC,6' 2',215 lbs,R,L,67,Toronto Blue Jays,TOR,2026,2026,2026Live,-,82493,Bronze,MLB 2026 Live  RP Mason Fluharty  TOR,,0,N,0,19,18,18,1,18,19,19,20,18,1,18,20,18,19,18,1,18,19,54,4,Normal,Normal,Normal,91,76,73,86,71,95,82,75,98,74,89,74,73,83,70,-,-,-,95,-,-,100,-,-,-,-,-,2,EX FB,90-92,OTT,Normal,18,69,1,1,1,18,21,54,16,14,24,21,51,-,34,-,-,-,-,-,-,51,-,34,-,-,-,-,-,-,25,20,19,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,7,0,1,1,2,3,1,7.1,26,26,1,3,0,0,7,2,2,0,0,7,0,0,0,0,0,0,0,2,6,2,1.29,108,4,11,0,0,-0.2,0.3,0.2,1.41,1,7,0,1,0,1,0,0,0,1.23,0.0,.000,0,0,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jerry Garvin,Jerry,Garvin,Farmville Barnyard,6' 3',195 lbs,L,L,67,Toronto Blue Jays,TOR,1980,1980-1992,Snap,-,83179,Bronze,Snapshot  RP Jerry Garvin  TOR  1980,,0,N,0,4,1,3,1,2,1,1,4,3,1,2,1,1,4,3,1,3,1,28,6,Normal,Pull,Pull,83,75,76,91,68,97,82,89,87,80,79,73,72,92,64,67,-,109,-,-,-,81,-,-,-,-,-,3,NEU,89-91,OTT,Normal,22,103,-,-,-,35,20,26,23,6,9,10,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,14,3,6,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,5,0,0,0,0,1,3,3.2,25,19,4,3,2,1,20,7,7,5,2,0,1,0,0,0,0,0,2,1,1,1,2.16,80,6,3,0,0,-0.6,-0.4,-0.8,8.18,1,4,0,1,0,1,0,0,0,2.45,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jerry Garvin,Jerry,Garvin,Haverhill Hillies,6' 3',195 lbs,L,L,67,Toronto Blue Jays,TOR,1980,1980-1992,Snap,-,83179,Bronze,Snapshot  RP Jerry Garvin  TOR  1980,,0,N,0,4,1,3,1,2,1,1,4,3,1,2,1,1,4,3,1,3,1,28,6,Normal,Pull,Pull,83,75,76,91,68,97,82,89,87,80,79,73,72,92,64,67,-,109,-,-,-,81,-,-,-,-,-,3,NEU,89-91,OTT,Normal,22,103,-,-,-,35,20,26,23,6,9,10,65,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,14,3,6,24,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,0,0,0,1,1,0,3.0,10,10,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,1.22,46,3,3,0,0,0.2,0.1,0.2,1.74,1,3,0,1,1,0,0,0,0,3.00,0.0,1.021,0,0,3.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
