POS,Name,First Name,Last Name,ORG,HT,WT,B,T,VAL,CTM,CFR,CYear,CEra,CType,ST,CID,Tier,Title,SER,L10,VAR,VLvl,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON_1,PBABIP,HRA,STU vL,MOV vL,CON vL_1,PBABIP vL,HRA vL,STU vR,MOV vR,CON vR_1,PBABIP vR,HRA vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,P,C,1B,2B,3B,SS,LF,CF,RF,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,G,GS,PA,AB,H,1B_1,2B_1,3B_1,HR,RBI,R,BB,IBB,HP,SH,SF,CI,K,GIDP,RC,OPS,WPA,wRC,wRAA,WAR,PI/PA,SB,CS,BatR,wSB,UBR,BsR,G_1,GS_1,W,L,HLD_1,SD,MD,IP,BF,AB_1,1B_2,2B_2,3B_2,HR_1,TB,R_1,ER,BB_1,IBB_1,K_1,HP_1,SH_1,SF_1,WP,BK,CI_1,DP,GF,IR,IRS,pLi,PI,GB,FB_1,SB_1,CS_1,WPA_1,WAR_1,rWAR,SIERA,POS_1,G_2,GS_2,TC,A,PO,E,DP_1,TP,RNG,ZR,EFF,SBA,RTO,IP_1,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
SP,Joey Wentz,Joey,Wentz,Arlington Parking Lots,6' 5',220 lbs,L,L,69,Atlanta Braves,ATL,2026,2026,2026Live,-,82159,Bronze,MLB 2026 Live  SP Joey Wentz  ATL,,0,N,0,29,33,29,41,28,24,33,29,28,40,27,24,34,30,30,42,29,24,41,16,Normal,Ex. Pull,Pull,80,75,72,69,79,81,74,73,65,79,79,76,72,70,79,93,84,87,-,-,-,86,-,-,-,-,-,4,FB,94-96,3/4,Normal,52,67,4,4,1,28,48,45,31,3,3,3,82,-,70,-,-,-,-,-,-,82,-,70,-,-,-,-,-,-,18,10,23,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,2.1,14,14,3,3,0,1,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,53,4,3,0,0,-0.3,-0.1,-0.3,6.05,1,1,1,2,1,1,0,0,0,7.71,0.0,1.010,0,0,2.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Joey Wentz,Joey,Wentz,Spite Store,6' 5',220 lbs,L,L,69,Atlanta Braves,ATL,2026,2026,2026Live,-,82159,Bronze,MLB 2026 Live  SP Joey Wentz  ATL,,0,N,0,29,33,29,41,28,24,33,29,28,40,27,24,34,30,30,42,29,24,41,16,Normal,Ex. Pull,Pull,80,75,72,69,79,81,74,73,65,79,79,76,72,70,79,93,84,87,-,-,-,86,-,-,-,-,-,4,FB,94-96,3/4,Normal,52,67,4,4,1,28,48,45,31,3,3,3,82,-,70,-,-,-,-,-,-,82,-,70,-,-,-,-,-,-,18,10,23,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,3.2,19,15,2,2,1,1,13,6,6,2,0,5,0,0,2,0,0,0,0,0,0,0,1.17,83,4,2,0,0,-0.3,-0.0,-0.3,3.51,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Joey Wentz,Joey,Wentz,Portland Crows,6' 5',220 lbs,L,L,69,Atlanta Braves,ATL,2026,2026,2026Live,-,82159,Bronze,MLB 2026 Live  SP Joey Wentz  ATL,,0,N,0,29,33,29,41,28,24,33,29,28,40,27,24,34,30,30,42,29,24,41,16,Normal,Ex. Pull,Pull,80,75,72,69,79,81,74,73,65,79,79,76,72,70,79,93,84,87,-,-,-,86,-,-,-,-,-,4,FB,94-96,3/4,Normal,52,67,4,4,1,28,48,45,31,3,3,3,82,-,70,-,-,-,-,-,-,82,-,70,-,-,-,-,-,-,18,10,23,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,4.2,21,20,5,1,0,0,7,3,2,1,0,2,0,0,0,1,0,0,1,0,0,0,1.17,77,5,6,0,0,-0.1,0.1,-0.0,5.18,1,1,1,2,1,0,1,0,0,1.93,-0.5,.505,0,0,4.2,0,0,0.00,2,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Tom Williams,Tom,Williams,Motley Cruz,5' 10',175 lbs,R,R,68,Chicago American Giants,CAG,1920,2026,NeL,-,84436,Bronze,Negro League Star  SP Tom Williams  CAG  1920,,0,N,0,27,12,61,3,61,34,13,29,62,4,63,36,12,27,61,3,61,34,34,15,Normal,Normal,Pull,49,80,97,88,76,49,81,97,93,76,49,78,98,84,76,61,70,57,-,-,63,-,61,-,-,-,-,5,NEU,89-91,3/4,Normal,72,60,1,1,1,48,29,28,41,9,4,2,84,-,-,31,-,-,-,-,-,84,-,-,31,-,-,-,-,-,31,3,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,2.2,16,15,5,3,0,0,11,7,7,0,0,3,0,0,1,0,0,0,0,0,0,0,0.82,58,2,3,0,0,-0.3,0.1,-0.4,3.20,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Tom Williams,Tom,Williams,Winnipeg Goldeyes,5' 10',175 lbs,R,R,68,Chicago American Giants,CAG,1920,2026,NeL,-,84436,Bronze,Negro League Star  SP Tom Williams  CAG  1920,,0,N,0,27,12,61,3,61,34,13,29,62,4,63,36,12,27,61,3,61,34,34,15,Normal,Normal,Pull,49,80,97,88,76,49,81,97,93,76,49,78,98,84,76,61,70,57,-,-,63,-,61,-,-,-,-,5,NEU,89-91,3/4,Normal,72,60,1,1,1,48,29,28,41,9,4,2,84,-,-,31,-,-,-,-,-,84,-,-,31,-,-,-,-,-,31,3,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,4.2,22,20,5,1,0,1,11,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0.75,76,4,9,0,0,-0.2,-0.1,-0.2,6.80,1,1,1,1,0,1,0,0,0,1.93,0.0,.000,0,0,4.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Tom Williams,Tom,Williams,White Rabbitt,5' 10',175 lbs,R,R,68,Chicago American Giants,CAG,1920,2026,NeL,-,84436,Bronze,Negro League Star  SP Tom Williams  CAG  1920,,0,N,0,27,12,61,3,61,34,13,29,62,4,63,36,12,27,61,3,61,34,34,15,Normal,Normal,Pull,49,80,97,88,76,49,81,97,93,76,49,78,98,84,76,61,70,57,-,-,63,-,61,-,-,-,-,5,NEU,89-91,3/4,Normal,72,60,1,1,1,48,29,28,41,9,4,2,84,-,-,31,-,-,-,-,-,84,-,-,31,-,-,-,-,-,31,3,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,2,0,0,0,0,13.2,49,46,5,1,0,0,7,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0.94,199,19,18,0,0,0.6,0.4,1.1,5.25,1,2,2,3,1,2,0,0,0,1.98,0.0,1.010,0,0,13.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Tom Williams,Tom,Williams,Out of Left Field,5' 10',175 lbs,R,R,68,Chicago American Giants,CAG,1920,2026,NeL,-,84436,Bronze,Negro League Star  SP Tom Williams  CAG  1920,,0,N,0,27,12,61,3,61,34,13,29,62,4,63,36,12,27,61,3,61,34,34,15,Normal,Normal,Pull,49,80,97,88,76,49,81,97,93,76,49,78,98,84,76,61,70,57,-,-,63,-,61,-,-,-,-,5,NEU,89-91,3/4,Normal,72,60,1,1,1,48,29,28,41,9,4,2,84,-,-,31,-,-,-,-,-,84,-,-,31,-,-,-,-,-,31,3,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,2,0,0,0,0,13.0,52,50,12,0,0,0,12,2,1,1,0,6,1,0,0,1,0,0,0,0,0,0,1.14,198,15,16,2,2,0.5,0.4,0.7,4.52,1,2,2,5,4,0,1,0,0,2.77,-0.1,.808,4,2,13.0,0,0,0.00,3,2,1,1,1,1,0,0,0,0,0.0,0.0
SP,Hal Woodeshick,Hal,Woodeshick,Arlington Parking Lots,6' 3',200 lbs,R,L,66,Houston Colt .45's,HOU,1962,1961-1979,Snap,-,83148,Bronze,Snapshot  SP Hal Woodeshick  HOU  1962,,0,N,0,4,1,3,1,4,1,1,4,3,1,4,1,1,4,3,1,4,1,50,1,Normal,Spray,Spray,73,114,71,39,152,143,116,51,45,152,43,114,76,38,153,-,-,79,77,106,-,-,-,-,-,-,-,3,EX GB,89-91,3/4,GB'er,67,89,-,-,-,31,13,22,23,2,3,7,52,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,5,4,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,5.0,22,18,2,1,1,0,7,2,2,3,0,4,0,0,1,0,0,0,0,0,0,0,1.03,103,3,8,0,0,0.1,0.1,0.1,4.69,1,1,1,0,0,0,0,0,0,0.00,0.0,.000,0,0,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Hal Woodeshick,Hal,Woodeshick,Suburbia Squalor,6' 3',200 lbs,R,L,66,Houston Colt .45's,HOU,1962,1961-1979,Snap,-,83148,Bronze,Snapshot  SP Hal Woodeshick  HOU  1962,,0,N,0,4,1,3,1,4,1,1,4,3,1,4,1,1,4,3,1,4,1,50,1,Normal,Spray,Spray,73,114,71,39,152,143,116,51,45,152,43,114,76,38,153,-,-,79,77,106,-,-,-,-,-,-,-,3,EX GB,89-91,3/4,GB'er,67,89,-,-,-,31,13,22,23,2,3,7,52,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,5,4,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,3,3,1,2,0,0,0,16.0,77,69,20,3,0,0,26,12,11,7,0,9,1,0,0,2,0,0,1,0,0,0,1.09,317,20,15,0,1,-0.3,0.3,-0.2,5.26,1,3,3,5,4,1,0,0,0,2.81,0.3,1.010,1,1,16.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
SP,Hal Woodeshick,Hal,Woodeshick,Portland Crows,6' 3',200 lbs,R,L,66,Houston Colt .45's,HOU,1962,1961-1979,Snap,-,83148,Bronze,Snapshot  SP Hal Woodeshick  HOU  1962,,0,N,0,4,1,3,1,4,1,1,4,3,1,4,1,1,4,3,1,4,1,50,1,Normal,Spray,Spray,73,114,71,39,152,143,116,51,45,152,43,114,76,38,153,-,-,79,77,106,-,-,-,-,-,-,-,3,EX GB,89-91,3/4,GB'er,67,89,-,-,-,31,13,22,23,2,3,7,52,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,5,4,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,3.1,19,17,5,3,0,0,11,4,4,2,0,2,0,0,0,1,0,0,0,0,0,0,1.05,84,2,5,0,0,-0.3,0.1,-0.2,5.69,1,1,1,0,0,0,0,0,0,0.00,-0.2,.000,0,0,3.1,0,0,0.00,1,0,0,0,0,0,0,0,0,0,0.0,0.0
SP,Hank Wyse,Hank,Wyse,Raleigh Keilbasas,5' 11',185 lbs,R,R,58,Chicago Cubs,CHC,1945,1921-1945,Leg,-,84021,Iron,All-Time Legend  SP Hank Wyse  CHC  Peak,,24,N,0,38,17,47,1,14,58,29,33,33,1,9,40,14,40,52,1,16,62,57,25,Normal,Normal,Normal,47,73,98,77,71,43,76,94,103,63,51,70,102,56,78,55,71,64,-,50,-,-,-,-,55,-,-,5,NEU,90-92,SIDE,Normal,64,100,-,-,-,32,22,25,23,3,6,3,63,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,26,5,11,29,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,4,1,0,0,0,0,24.2,100,93,15,5,0,2,33,7,7,6,0,10,0,0,1,0,0,0,1,0,0,0,1.06,384,29,33,0,0,0.1,0.3,0.9,5.24,1,4,4,7,2,5,0,0,0,2.55,0.1,1.010,0,0,24.2,0,0,0.00,2,2,1,1,0,0,0,0,0,0,0.0,0.0
SP,Laymon Yokely,Laymon,Yokely,White Rabbitt,6' 2',210 lbs,R,R,67,Baltimore Black Sox,BBS,1928,1921-1945,NeL,-,84445,Bronze,Negro League Star  SP Laymon Yokely  BBS  1928,,0,N,0,29,15,51,2,44,37,16,30,53,2,46,39,15,29,51,2,44,37,32,10,Normal,Spray,Spray,71,78,72,75,80,70,77,72,75,79,72,79,73,75,82,73,97,81,81,-,-,-,-,-,-,-,-,4,NEU,88-90,3/4,Normal,73,60,1,1,1,59,24,37,53,53,59,65,89,-,-,-,-,19,-,-,56,89,-,-,-,-,19,-,-,56,16,5,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,4.0,18,16,2,1,0,0,4,3,1,2,0,3,0,0,0,0,0,0,0,1,4,0,0.30,77,3,6,0,0,0.0,0.1,-0.1,4.74,1,4,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.1,0.0
SP,Laymon Yokely,Laymon,Yokely,Out of Left Field,6' 2',210 lbs,R,R,67,Baltimore Black Sox,BBS,1928,1921-1945,NeL,-,84445,Bronze,Negro League Star  SP Laymon Yokely  BBS  1928,,0,N,0,29,15,51,2,44,37,16,30,53,2,46,39,15,29,51,2,44,37,32,10,Normal,Spray,Spray,71,78,72,75,80,70,77,72,75,79,72,79,73,75,82,73,97,81,81,-,-,-,-,-,-,-,-,4,NEU,88-90,3/4,Normal,73,60,1,1,1,59,24,37,53,53,59,65,89,-,-,-,-,19,-,-,56,89,-,-,-,-,19,-,-,56,16,5,6,28,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,11.1,47,40,5,2,0,1,13,1,1,6,0,8,1,0,0,0,0,0,1,0,0,0,1.15,199,14,10,0,0,0.4,0.0,0.7,4.92,1,2,2,5,1,4,0,0,0,3.97,0.0,1.010,0,0,11.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Grant Anderson,Grant,Anderson,Raleigh Keilbasas,6' 0',180 lbs,R,R,58,Milwaukee Brewers,MIL,2026,2026,2026Live,-,81920,Iron,MLB 2026 Live  RP Grant Anderson  MIL,,13,N,0,37,46,32,10,18,30,46,37,32,10,18,30,46,37,32,10,18,30,21,16,Normal,Normal,Normal,87,70,72,81,65,83,64,71,69,62,90,77,73,91,70,88,88,-,97,86,-,-,-,-,-,-,-,4,NEU,92-94,SIDE,Normal,19,31,2,2,1,23,17,38,18,13,21,28,50,-,33,-,-,-,-,-,-,50,-,33,-,-,-,-,-,-,13,6,13,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,7,0,1,0,0,1,3,8.1,41,41,11,1,0,3,25,9,9,0,0,5,0,0,0,0,0,0,0,2,4,2,1.03,129,7,13,0,0,-0.7,-0.3,-0.5,4.14,1,6,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,8.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Tanner Banks,Tanner,Banks,Failure At Launch TTC,6' 1',210 lbs,R,L,69,Philadelphia Phillies,PHI,2026,2026,2026Live,-,82060,Bronze,MLB 2026 Live  RP Tanner Banks  PHI,,0,N,0,24,29,22,4,30,21,29,24,22,4,30,21,29,24,22,4,30,21,43,6,Normal,Normal,Normal,74,78,96,86,74,82,87,101,97,82,72,75,95,83,72,82,71,-,80,72,-,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,20,81,1,1,1,13,33,37,14,11,24,25,53,-,34,-,-,-,-,-,-,53,-,34,-,-,-,-,-,-,16,19,6,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,6,0,0,0,2,1,2,3.2,18,15,3,0,0,2,11,5,5,2,0,2,1,0,0,0,0,0,0,0,2,1,1.16,83,3,5,0,0,-0.4,-0.4,-0.4,5.69,1,6,0,2,2,0,0,0,0,4.91,0.0,1.010,0,0,3.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0.0,0.0
RP,Tanner Banks,Tanner,Banks,Spite Store,6' 1',210 lbs,R,L,69,Philadelphia Phillies,PHI,2026,2026,2026Live,-,82060,Bronze,MLB 2026 Live  RP Tanner Banks  PHI,,0,N,0,24,29,22,4,30,21,29,24,22,4,30,21,29,24,22,4,30,21,43,6,Normal,Normal,Normal,74,78,96,86,74,82,87,101,97,82,72,75,95,83,72,82,71,-,80,72,-,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,20,81,1,1,1,13,33,37,14,11,24,25,53,-,34,-,-,-,-,-,-,53,-,34,-,-,-,-,-,-,16,19,6,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,1.2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1.72,21,2,2,0,0,0.3,0.1,0.1,3.05,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Tanner Banks,Tanner,Banks,Lexington Minutemen,6' 1',210 lbs,R,L,69,Philadelphia Phillies,PHI,2026,2026,2026Live,-,82060,Bronze,MLB 2026 Live  RP Tanner Banks  PHI,,0,N,0,24,29,22,4,30,21,29,24,22,4,30,21,29,24,22,4,30,21,43,6,Normal,Normal,Normal,74,78,96,86,74,82,87,101,97,82,72,75,95,83,72,82,71,-,80,72,-,-,-,-,-,-,-,4,NEU,94-96,3/4,Normal,20,81,1,1,1,13,33,37,14,11,24,25,53,-,34,-,-,-,-,-,-,53,-,34,-,-,-,-,-,-,16,19,6,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,1,0,0,0,0,2.2,11,11,2,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1.15,36,1,6,0,0,0.1,0.1,0.2,3.71,1,4,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Juan Berenguer,Juan,Berenguer,Altamonte Ryno's,5' 11',215 lbs,R,R,64,Minnesota Twins,MIN,1987,1980-1992,Snap,-,83146,Bronze,Snapshot  RP Juan Berenguer  MIN  1987,,0,N,0,4,1,2,1,3,1,1,4,3,1,3,1,1,4,2,1,3,1,24,24,Normal,Spray,Spray,98,73,65,68,76,88,63,60,68,61,111,87,69,68,97,67,-,104,79,-,128,-,-,-,-,-,-,4,EX FB,90-92,OTT,Normal,25,66,-,-,-,28,20,23,23,4,4,4,55,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,5,3,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,4,0,1,0,0,1,2,5.1,25,22,2,3,1,0,11,1,1,3,0,10,0,0,0,2,0,0,0,0,5,2,1.69,120,0,6,0,0,0.0,0.3,0.2,1.19,1,4,0,0,0,0,0,0,0,0.00,-0.2,.000,0,0,5.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0.0,0.0
RP,Jake Bird,Jake,Bird,Spite Store,6' 3',200 lbs,R,R,69,New York Yankees,NYA,2026,2026,2026Live,-,82579,Bronze,MLB 2026 Live  RP Jake Bird  NYY,,0,N,0,19,22,17,6,19,17,24,21,19,6,20,18,22,19,17,6,19,17,39,11,Normal,Normal,Normal,92,83,70,74,88,89,81,70,72,86,95,85,71,75,91,-,-,97,104,101,-,94,-,-,-,-,-,4,NEU,95-97,3/4,Normal,19,45,2,2,2,44,22,56,3,17,13,18,79,-,66,-,19,-,-,-,-,79,-,66,-,19,-,-,-,-,21,13,28,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2.0,7,7,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.50,27,0,4,0,0,0.1,0.1,0.1,-0.85,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,2.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jake Bird,Jake,Bird,Lexington Minutemen,6' 3',200 lbs,R,R,69,New York Yankees,NYA,2026,2026,2026Live,-,82579,Bronze,MLB 2026 Live  RP Jake Bird  NYY,,0,N,0,19,22,17,6,19,17,24,21,19,6,20,18,22,19,17,6,19,17,39,11,Normal,Normal,Normal,92,83,70,74,88,89,81,70,72,86,95,85,71,75,91,-,-,97,104,101,-,94,-,-,-,-,-,4,NEU,95-97,3/4,Normal,19,45,2,2,2,44,22,56,3,17,13,18,79,-,66,-,19,-,-,-,-,79,-,66,-,19,-,-,-,-,21,13,28,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,1,0,0,0,0,1.1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0.62,19,0,2,0,0,0.1,0.1,0.1,-3.70,1,2,0,0,0,0,0,0,0,0.00,0.0,.000,0,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jake Bird,Jake,Bird,Beckington Badgers,6' 3',200 lbs,R,R,69,New York Yankees,NYA,2026,2026,2026Live,-,82579,Bronze,MLB 2026 Live  RP Jake Bird  NYY,,0,N,0,19,22,17,6,19,17,24,21,19,6,20,18,22,19,17,6,19,17,39,11,Normal,Normal,Normal,92,83,70,74,88,89,81,70,72,86,95,85,71,75,91,-,-,97,104,101,-,94,-,-,-,-,-,4,NEU,95-97,3/4,Normal,19,45,2,2,2,44,22,56,3,17,13,18,79,-,66,-,19,-,-,-,-,79,-,66,-,19,-,-,-,-,21,13,28,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,1,1,1.1,7,6,1,1,0,0,3,2,2,1,0,3,0,0,0,0,0,0,0,0,1,1,1.70,29,1,0,1,0,-0.5,0.1,-0.2,2.29,1,2,0,0,0,0,0,0,0,0.00,-0.2,.000,1,0,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0,0.0
RP,Jake Bird,Jake,Bird,Suburbia Squalor,6' 3',200 lbs,R,R,69,New York Yankees,NYA,2026,2026,2026Live,-,82579,Bronze,MLB 2026 Live  RP Jake Bird  NYY,,0,N,0,19,22,17,6,19,17,24,21,19,6,20,18,22,19,17,6,19,17,39,11,Normal,Normal,Normal,92,83,70,74,88,89,81,70,72,86,95,85,71,75,91,-,-,97,104,101,-,94,-,-,-,-,-,4,NEU,95-97,3/4,Normal,19,45,2,2,2,44,22,56,3,17,13,18,79,-,66,-,19,-,-,-,-,79,-,66,-,19,-,-,-,-,21,13,28,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,6,0,0,0,2,3,1,8.0,33,31,6,0,0,2,14,4,4,1,0,4,1,0,0,0,0,0,1,2,4,1,1.34,128,6,12,0,1,0.2,-0.2,-0.0,4.47,1,6,0,4,2,1,1,0,0,3.38,-0.1,.000,1,1,8.0,0,0,0.00,1,1,0,0,1,0,0,0,0,0,0.0,0.0
RP,Cody Bradford,Cody,Bradford,Winnipeg Goldeyes,6' 4',195 lbs,L,L,68,Texas Rangers,TEX,2026,2026,2026Live,-,82211,Bronze,MLB 2026 Live  RP Cody Bradford  TEX,,0,N,0,23,20,20,7,17,26,20,23,20,7,17,26,20,23,20,7,17,26,42,21,Normal,Spray,Spray,65,73,106,83,69,62,71,100,85,65,66,74,108,82,71,75,78,71,69,-,-,71,-,-,-,-,-,5,EX FB,90-92,3/4,Normal,46,69,-,-,1,27,26,44,13,3,3,3,64,-,51,-,-,-,-,-,-,64,-,51,-,-,-,-,-,-,20,16,17,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,.000,0.00,0,-0.0,0.0,0.00,0,0,-0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,3.0,16,15,4,2,0,0,8,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0.24,73,3,3,0,0,-0.0,0.1,-0.1,3.94,1,2,0,2,1,1,0,0,0,6.00,0.1,1.010,0,0,3.0,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0.0,0.0
